TRAVEL_ID,ADV_NM,ADV_SEQ,PAYMENT_NUM,BRNO,STORE_NM,ROAD_NM_ADDR,LOTNO_ADDR,ROAD_NM_CD,LOTNO_CD,PAYMENT_DT,PAYMENT_MTHD_SE,PAYMENT_AMT_WON,PAYMENT_ETC,SGG_CD,활동소비내역중복여부,숙박소비내역중복여부
e_e007553,미니어쳐빌리지 이용권,1,2,1248302398,오산미니어처빌리지,경기 오산시 성호대로 141,경기 오산시 오산동 915,2198001,4137010100,8/25/23 13:29,1,14400,입장권 ,,0,0
e_e007608,주유,1,2,1303623832,좋은하루주유소,경기 부천시 부흥로 32,경기 부천시 상동 588-3,3000066,4119010900,9/4/23 18:21,1,50000,주유비,,0,0
e_e007675,전시회 관람권,1,2,2618107403,주식회사 미디어앤아트,서울 성동구 아차산로17길 49,서울 성동구 성수동2가 280-6,4109391,1120011500,6/25/23 17:03,1,14928,슈퍼 얼리버드,,0,0
e_e007722,음료,1,2,2068525872,롯데쇼핑(주),서울 광진구 능동로 92,서울 광진구 자양동 227-342,3104007,1121510500,8/20/23 10:45,1,11700,일리카페 커피음료,,0,0
e_e007747,영화표 [오펜하이머],1,2,1048145690,CGV,서울 용산구 한강대로23길 55,,4106418,1117012800,8/20/23 13:35,1,0,관람권 ,,1,0
e_e007776,야구관람표,0,2,,인터파크 ENT 카카오페이,경인로 430,,,,,1,28000,,1153010600,0,0
e_e007795,초콜릿 등 간식,1,4,2068650913,이마트,서울 강남구 역삼로 310,서울 강남구 역삼동 755,3122008,1168010100,8/26/23 15:24,1,28570,초코필링마시멜로;킨더 초콜릿;하루채소 오이맛고추;또띠아칩 스파이시;목우촌 BIG 주부9단비,,0,0
e_e007843,수경,0,1,,쿠팡,쿠팡 온라인구매,,,,,1,19800,,1120011300,0,0
e_e007887,음식(곱창),1,5,3498802629,주식회사 델킷,경기 부천시 신흥로 169,경기 부천시 중동 1131-2,3185020,4119010800,8/4/23 3:44,3,79000,델킷 한우 소곱창 대창 특양 막창 염통 구이 캠핑 요리,,0,0
e_e008123,안양 워터랜드 입장권,1,2,,안양워터랜드,경기 안양시 만안구 예술공원로 153-32,경기 안양시 만안구 석수동 825-1,3183019,4117110200,7/12/23 17:18,1,40000,[특가] 안양워터랜드 입장권 ,,0,0
e_e008652,KTX기차표,0,1,,코레일,,,,,,1,83000,,2714010200,0,0
e_e008788,커피,1,2,2018121515,스타벅스,인천 계양구 오조산로 85,,3155028,2824510600,8/22/23 7:25,3,10700,I-G)아메리카노;I-T)아메리카노,,0,0
e_e009599,캐리비안베이 입장권,2,3,,캐리비안베이,경기 용인시 처인구 포곡읍 에버랜드로 199,경기 용인시 처인구 포곡읍 전대리 310,3203081,4146125027,8/9/23 0:00,1,71200,입장권,,0,0
e_e009606,입장권,1,3,,(주)주렁주렁,경기 하남시 하남유니온로 120,경기 하남시 신장동 612,3351193,4145010600,8/27/23 11:13,1,43000,입장권 ,,0,0
e_e009635,과일 과자 김 단무지,1,3,1348533024,롯데쇼핑(주) 롯데마트,경기 안산시 상록구 항가울로 422,경기 안산시 상록구 성포동 590,3190075,4127110800,9/8/23 18:04,1,54290,ONLY PRICE 김밥단무지;포카리스웨트;광천 카카오프렌즈 김;롱떡뻥 시금치;아이얌 아이사랑 배도라지,,0,0
e_e010344,이동중먹을김밥,1,3,2041733703,서울김밥,서울 동대문구 답십리로72길 24,서울 동대문구 장안동 337-20,4115106,1123010600,8/24/23 13:30,1,24000,,,0,0
e_e010518,노브랜드 간식,1,2,2068650913,노브랜드,경기 부천시 옥길로 1,경기 부천시 옥길동 768,3185011,4119011500,8/25/23 13:45,1,4860,에그크림쿠키;프레첼 체다치즈맛,,0,0
e_e010563,물(50ml),0,1,,코스트코 양평동,선유로 156,,,,,3,1000,,1156010500,0,0
e_e011206,커피,1,2,5902400926,카페DA,서울 강서구 공항대로61길 55,서울 강서구 등촌동 633-33,4145210,1150010200,8/26/23 11:09,1,5000,T아이스아메리카노,,0,0
e_e011953,우당탕탕 스폰지밥 시간여행 전시회 얼리버드 티켓,1,1,8248102515,주식회사 인터파크,서울 강남구 삼성로 512,서울 강남구 삼성동 157-1,3122005,1168010500,8/1/23 20:57,3,10500,스폰지밥의 우당탕탕 시간여행展 입장권,,0,0
e_e012031,에버랜드 입장권 구매,1,2,2118841856,(주)티몬,서울 강남구 압구정로 118,서울 강남구 신사동 529-4,3122007,1168010700,8/28/23 0:00,1,63800,[라스트썸머]에버랜드 종일이용권 특가 ,,0,0
e_e012072,용산,0,2,,용산 어린이정원,서울특별시 용산구 한강대로38길 2-1,,,,,4,0,,1117012700,0,0
