TRAVEL_ID,VISIT_AREA_ID,ACTIVITY_TYPE_CD,ACTIVITY_TYPE_SEQ,CONSUME_HIS_SEQ,CONSUME_HIS_SNO,PAYMENT_NUM,BRNO,STORE_NM,ROAD_NM_ADDR,LOTNO_ADDR,ROAD_NM_CD,LOTNO_CD,PAYMENT_DT,PAYMENT_MTHD_SE,PAYMENT_AMT_WON,PAYMENT_ETC,SGG_CD,방문지,방문지 주소,비고
e_e004136,2307080005,1,2,2,0,1,,스타벅스 광교갤러리아,871-1,,,,,4,6300,,4111710400,광교 레이크 아트홀,경기 수원시 영통구 광교호수공원로 277,
e_e004140,2307070002,1,0,0,1,7,1268662224,GS25,경기 광주시 도척면 도척윗로 278,,3211012,4161033026,2007-07-23 0:00,1,13600,포카칩;초코우유;요구르트샤인;아침에오렌지;남양GT,,곤지암리조트,경기 광주시 도척면 도척윗로 278,
e_e004140,2307070002,1,0,0,2,7,1268662224,GS25,경기 광주시 도척면 도척윗로 278,,3211012,4161033026,2007-07-23 0:00,1,2450,짱구별사탕,,곤지암리조트,경기 광주시 도척면 도척윗로 278,
e_e004140,2307080001,3,0,0,1,7,1208643350,(주)플레이스엠,서울 강남구 논현로75길 8,서울 강남구 역삼동 746-20,4166195,1168010100,2007-08-23 0:23,1,13000,곤지암루지 탑승권 구입,,곤지암리조트 곤지암 루지 36,경기 광주시 도척면 도척윗로 278,
e_e004140,2307080002,1,0,0,1,7,1078609325,포레스트릿,경기 광주시 도척면 도척윗로 278,,3211012,4161033026,2007-08-23 12:08,1,51000,딸기라떼;카페라떼(ICE).아메리카노(HOT);페페로니 피자(한판),,포레 스트리트,경기도 광주시,
e_e004140,2307080002,1,0,0,2,7,1078609325,포레스트릿,경기 광주시 도척면 도척윗로 278,,3211012,4161033026,2007-08-23 12:22,1,7000,떡볶이,,포레 스트리트,경기도 광주시,
e_e004140,2307080003,3,0,0,1,7,1078609325,(주)디앤오,경기 광주시 도척면 도척윗로 278,,3211012,4161033026,2007-08-23 13:15,1,60000,곤돌라 탑승권 구입,,곤지암 하늘공원,경기도 광주시,
e_e004215,2307010002,1,0,0,1,2,2848101964,(주)새들러컴퍼니,서울 강남구 도산대로17길 10,서울 강남구 신사동 561-8,4166262,1168010700,2007-01-23 14:06,1,30500,[ICE]아메리카노;자두스쿼시;꽈리 잠봉 샌드위치+꿀;Truffle potato,,새들러 하우스,서울 강남구 도산대로17길 10,
e_e004215,2307010004,2,0,0,1,2,6178117517,삼성전자판매(주)삼성강남,경기 성남시 분당구 황새울로311번길 28,경기 성남시 분당구 서현동 275,4340467,4113510500,2007-01-23 15:47,1,39600,액세서리 1대,,삼성 강남,서울 서초구 강남대로 411,
e_e004215,2307010006,1,0,0,1,2,1908100864,지에스선진 주식회사(땀땀),서울 강남구 강남대로98길 12-5,서울 강남구 역삼동 817-31,4166039,1168010100,2007-01-23 17:12,1,31000,보양칼국수;매운소곱창,,땀 땀,서울 강남구 강남대로98길 12-5,
e_e004215,2307010008,1,0,0,1,2,5592100792,청치킨,서울 송파구 오금로11길 55,,4169374,1171011100,2007-01-23 23:31,1,21900,청치킨_순살 ,,청 치킨 본점,서울 송파구 오금로11길 55,
e_e004215,2307020003,1,1,1,1,2,3854301042,피자덕후 피자힙,서울 송파구 백제고분로45길 21-9,서울 송파구 송파동 40-13,4169197,1171010400,2007-02-23 12:55,1,100500,갈바니나 레몬 탄산수;텍사스 수비드 비프립;불란서 수비드 스테이크,,피자덕후 피자힙 잠실 송리단길점,서울 송파구 백제고분로45길 21-9,
e_e004215,2307020004,2,0,0,1,2,7690201214,슈야,서울 송파구 백제고분로45길 23,서울 송파구 송파동 39-3,4169197,1171010400,2007-02-23 13:05,1,23600,롱슈(크로칸);미니슈(4개)뽀또크림파이슈;우유크림;초코크림,,슈아,서울 송파구 백제고분로45길 23,
e_e004215,2307020005,1,0,0,1,2,1718502215,노티드,서울 송파구 올림픽로 300,서울 송파구 신천동 29,3123023,1171010200,2007-02-23 13:51,1,7000,노티드 글레이즈 도넛;아메리카노,,노티스 잠실,서울 송파구 백제고분로45길 3,
e_e004233,2307010002,1,0,0,1,2,1281336446,원조집,경기 고양시 덕양구 행주로17번길 10,,4376309,4128112500,2007-01-23 13:05,1,13000,잔치국수;비빔국수,,행주산성 원조 국숫집,경기 고양시 덕양구 행주로17번길 10,
e_e004233,2307010003,1,0,0,1,2,1410463847,ADAMAS253,경기 파주시 탄현면 헤이리마을길 47,경기 파주시 탄현면 법흥리 1652-253,4418865,4148032022,2007-01-23 14:22,1,11500,다크아이스아메;다크아메,,헤이리 예술마을,경기 파주시 탄현면 헤이리마을길 47,
e_e004320,2306300002,1,0,0,1,2,2018121515,스타벅스,대전 동구 동서대로1695번길 4,대전 동구 용전동 68-21,4292211,3011011500,6/30/23 13:10,3,12100,햄&루꼴라 올리브SW;I-T)유자 민트 티,,스타벅스 대전터미널점,대전 동구 동서대로1695번길 4,
e_e004320,2306300005,1,0,0,1,2,4902300629,하남돼지집,서울 영등포구 선유로 70,서울 영등포구 문래동3가 82-29,3005074,1156012100,6/30/23 18:26,3,43000,,,하남돼지집 문래점,서울 영등포구 선유로 70,
e_e004320,2307010002,1,0,0,0,2,,219,,,,,,1,28000,,1144012000,219,서울 마포구 잔다리로3안길 16,
e_e004320,2307010003,2,0,0,1,2,1078130954,롯데역사(주),서울 영등포구 경인로 846,,3000028,1156010100,2007-01-23 16:47,1,68000,판도라 펜던트,,롯데역사,서울 영등포구 경인로 846,
e_e004379,2307150002,1,0,0,1,2,4901601557,라우더 커피바,서울 관악구 봉천로 535,서울 관악구 봉천동 1663-3,3005083,1162010100,7/15/23 16:26,1,15400,ICE 아메리카노;바나나푸딩,,파우더 커피나,서울 관악구 봉천로 535,
e_e004379,2307150003,3,0,0,0,2,,럭키스티키,서울 관악구 남부순환로234길 22,,,,,3,10000,,1162010100,러키 스티키,서울 관악구 남부순환로234길 22,
e_e004379,2307150004,1,0,0,1,2,3081901185,스미비,서울 관악구 남부순환로230길 31,서울 관악구 봉천동 1612-16,4160255,1162010100,7/15/23 19:04,1,29000,,,스미디,서울 관악구 남부순환로230길 31,
e_e004379,2307150006,3,0,0,0,2,,짱오락실,서울 관악구 관악로15길 6 짱오락실 서울대입구점,,,,,3,7000,,1162010100,짱 오락실 서울대 입구점,서울 관악구 관악로15길 6,
e_e004379,2307160001,1,0,0,1,2,3951202156,백소정,서울 관악구 관악로 164,서울 관악구 봉천동 856-5,3120001,1162010100,7/16/23 11:59,1,24800,마제소바;마제소바+돈카츠,,백소장 서울대입구역점,서울 관악구 관악로 164,
e_e004387,2307060002,1,1,1,1,2,1328206461,양서농협하나로마트,경기 양평군 양서면 양수로152번길 10,경기 양평군 양서면 양수리 559-2,4451909,4183033021,2007-06-23 15:05,1,58700,대상 푸드마크 암반얼음;아워홈 지리산수;pet테이크아웃컵/뚜껑;진로;박카스F,,해피스토리 펜션,경기 양평군 청운면 갈운장수마을길 16-14,
e_e004387,2307060004,1,0,0,1,2,4591500676,늘솜두물머리핫도그,경기 양평군 양서면 두물머리길 107,경기 양평군 양서면 양수리 771,4451350,4183033021,2007-06-23 13:26,1,4000,,,두물머리 연 핫도그,경기 양평군 양서면 두물머리길 103-8,
e_e004387,2307060005,1,0,0,1,2,1321140547,소문난연칼국수샤브,경기 양평군 양서면 양수로150번길 3,,4451908,4183033021,2007-06-23 14:37,1,18000,해물 연 장칼국수 ,,소문난 연 칼국수 샤브,경기 양평군 양서면 양수로152번길 2-1,
e_e004387,2307070001,1,0,0,1,2,3568600800,(주)강계봉진막국수,경기 여주시 대신면 천서리길 22,경기 여주시 대신면 천서리 419-2,4442446,4167035034,2007-07-23 13:01,1,18000,,,강계 봉진 막국수,경기 여주시 대신면 천서리길 26,
e_e004387,2307070002,1,0,0,1,2,8921601864,탐앤탐스,경기 여주시 대신면 여양로 1982,경기 여주시 대신면 천서리 619-11,3214070,4167035034,2007-07-23 13:08,1,4900,ICE카페아메리카노(G),,탐앤탐스 여주 천서리점,경기 여주시 대신면 여양로 1982,
e_e004481,2307010003,1,0,0,2,2,1120435964,벨리하우스,경기 수원시 팔달구 화서문로45번길 5-4,경기 수원시 팔달구 장안동 131-2,4328433,4111513100,2007-01-23 16:06,1,42000,,,벨리 하우스,경기 수원시 팔달구 화서문로45번길 5-4,
e_e004481,2307010004,3,0,0,1,2,,수원시립미술관,경기 수원시 팔달구 정조로 833,경기 수원시 팔달구 신풍동 238-1,3012006,4111513000,2007-01-23 16:23,1,8000,입장권,,수원시립미술관,경기 수원시 팔달구 정조로 833,
e_e004481,2307010005,1,0,0,1,2,4138109040,띵크어바웃츄,경기 수원시 팔달구 정조로886번길 29,경기 수원시 팔달구 북수동 25-6,4328292,4111512900,2007-01-23 20:48,1,9000,,,방화수류정,경기 수원시 팔달구 수원천로392번길 44-6,
e_e004481,2307010005,1,0,0,2,2,7439301641,로지올로지,경기 수원시 팔달구 정조로886번길 15,경기 수원시 팔달구 북수동 100-1,4328292,4111512900,2007-01-23 19:23,1,24700,,,방화수류정,경기 수원시 팔달구 수원천로392번길 44-6,
e_e004481,2307010006,1,0,0,1,2,8364900280,검은소새끼,경기 수원시 팔달구 향교로 56,경기 수원시 팔달구 매산로3가 27-8,3176018,4111513600,2007-01-23 0:09,1,85000,,,검은 쇠새끼 수원역 직영점,경기 수원시 팔달구 향교로 56,
e_e004481,2307020004,1,0,0,1,2,7020202506,버건디,경기 수원시 팔달구 신풍로63번길 11-3,경기 수원시 팔달구 장안동 87-3,4328215,4111513100,2007-02-23 15:27,1,38500,,,버건디,경기 수원시 팔달구 신풍로63번길 11-3,
e_e004481,2307020004,2,2,2,1,2,,포토시그니처,경기 수원시 팔달구 신풍로 47,경기 수원시 팔달구 신풍동 32-1,3176008,4111513000,2007-02-23 16:00,1,5000,,,버건디,경기 수원시 팔달구 신풍로63번길 11-3,
e_e004481,2307020006,1,0,0,1,2,2460501497,왕돈까스왕냉면,서울 강서구 강서로47길 169,서울 강서구 내발산동 750-12,4145058,1150010600,2007-02-23 21:02,1,17000,,,왕돈가스 왕냉면,서울 강서구 강서로47길 169,
e_e004500,2307150002,1,0,0,1,2,8098501214,나인블럭 ,경기 파주시 회동길 145,경기 파주시 문발동 524-3,4418895,4148011500,7/15/23 11:34,1,40000,새우&토마토 파스타;감바스 알리오 올리오;청포도에이드,,파주출판도시,경기 파주시 회동길 145,
e_e004500,2307150003,3,0,0,1,2,3053411993,에이치케이스튜디오,경기 고양시 일산동구 숲속마을1로 50,경기 고양시 일산동구 풍동 1297-9,3193017,4128510700,7/15/23 12:59,1,58500,,,헤이리 예술마을 나만의 오르골 체험공방,경기 고양시 일산동구 숲속마을1로 50,
e_e004500,2307150004,3,0,0,0,2,,갤러리포커스,헤이리마을길 59-58,,,,,1,16000,,4148032000,헤이리 예술마을 영토 문화관 독도(휴관) 및 에로틱 뮤지엄,경기도 파주시,
e_e004500,2307150006,1,0,0,0,2,,물고기자리,헤이리마을길 48-48,,,,,1,39000,,4148032000,물고기자리,경기 파주시 탄현면 헤이리마을길 48-48,
e_e004500,2307150007,1,0,0,0,2,,우담가든,새오리로 72 2층,,,,,1,38000,,4148032000,우담 가든 본점,경기 파주시 탄현면 새오리로 72,
e_e004500,2307160002,2,0,0,0,2,,디지엠기념품,적십자로139,,,,,1,10000,,4148038000,임진각 평화누리,경기 파주시 문산읍 임진각로 177,
e_e004500,2307160002,3,1,1,0,2,,파주임진각평화곤돌라,임진각로 148-73,,,,,1,28000,,4148025000,임진각 평화누리,경기 파주시 문산읍 임진각로 177,
e_e004500,2307160004,2,0,0,0,2,,류재은베이커리 행복점,요풍길265,,,,,1,40750,,4148032000,류재은 베이커리 본점,경기 파주시 탄현면 요풍길 265,
e_e004603,2307150002,1,0,0,1,3,6454300950,투썸플레이스,경기 포천시 소흘읍 죽엽산로 438,경기 포천시 소흘읍 고모리 663-2,3213040,4165025026,7/15/23 10:32,1,24300,라떼(R);아이스아메리카노(R);아메리카노(R);크로크무슈;베이컨체다베이글,,투썸플레이스 포천 고모 호수점,경기 포천시 소흘읍 죽엽산로 438,
e_e004603,2307150003,3,0,0,1,3,1278307539,국립수목원,경기 포천시 소흘읍 광릉수목원로 415,,3012038,4165025025,7/15/23 11:56,1,2000,입장권,,국립수목원,경기 포천시 소흘읍 광릉수목원로 415,
e_e004603,2307150004,1,0,0,1,3,1270122572,할머니맷돌두부,경기 포천시 소흘읍 죽엽산로 425,경기 포천시 소흘읍 고모리 231-2,3213040,4165025026,7/15/23 14:07,1,40000,,,욕쟁이 할머니 집,경기 포천시 소흘읍 죽엽산로 425,
e_e004603,2307150005,2,0,0,1,3,5291900764,마로니에언덕,경기 포천시 소흘읍 죽엽산로 533,경기 포천시 소흘읍 고모리 144-9,3213040,4165025026,7/15/23 14:30,1,12000,빵,,언덕 위에 제빵소,경기 포천시 소흘읍 죽엽산로 533,
e_e004637,2307050006,1,1,1,0,3,,백종원의 한신포차 닭발&통닭 구의역점,252-111,,,,,1,31000,,1121510300,비스타 워커힐 서울,서울 광진구 워커힐로 177,
e_e004637,2307050006,1,4,4,0,3,,스시히로바 미니광장점,250 1층 102호,,,,,1,21000,,1121510400,비스타 워커힐 서울,서울 광진구 워커힐로 177,
e_e004637,2307050006,2,8,8,1,3,1248100718,CU,서울 광진구 워커힐로 177,,3104009,1121510400,2007-06-23 9:17,1,3600,제주삼다수;스카치테이프,,비스타 워커힐 서울,서울 광진구 워커힐로 177,
e_e004637,2307060001,1,0,0,1,3,4352401104,아스토리아,서울 광진구 능동로36길 182,서울 광진구 능동 257-16,4112146,1121510200,2007-06-23 12:50,1,38000,버섯크림;베이컨 소세지;아이스 아메리카노,,애스토리아,서울 광진구 능동로36길 182,
e_e004637,2307060003,1,0,0,1,3,7035600464,카페리핑,경기 수원시 영통구 권선로882번길 31-4,경기 수원시 영통구 신동 924,4848227,4111710600,2007-06-23 16:13,1,26000,플레인 수플레;아메리카노 (I),,카페 리핑,경기 수원시 영통구 권선로882번길 31-4,
e_e004649,2307300004,1,0,0,1,2,1282356174,요것저것,경기 파주시 문산읍 문향로 100-2,경기 파주시 문산읍 선유리 957-6,3206033,4148025023,7/30/23 11:47,1,2000,,,요것조것 분식,경기 파주시 문산읍 문향로 98-2,
e_e004649,2307300005,3,0,0,1,2,1358209792,경기관광공사,경기 수원시 장안구 경수대로 1150,,2012008,4111112900,7/30/23 12:37,1,4000,입장권,,임진각 평화누리,경기 파주시 문산읍 임진각로 177,
e_e004649,2307300006,1,0,0,1,2,4041193288,CU,경기 파주시 탄현면 헤이리마을길 24,경기 파주시 탄현면 법흥리 1652-325,4418865,4148032022,7/30/23 13:47,1,2200,칠성사이다제로,,헤이리 예술마을,경기 파주시 탄현면 헤이리마을길 24,
e_e004649,2307300009,1,0,0,1,2,8888101941,주식회사 두그루,경기 파주시 광인사길 17,경기 파주시 문발동 520-9,4418034,4148011500,7/30/23 15:52,1,6000,레이어드크림(ICE ONLY),,Aat,경기 파주시 광인사길 17,
e_e004649,2307300010,1,0,0,1,2,1410416780,루미케익,경기 파주시 가람로21번길 62-24,경기 파주시 와동동 1662-2,4418990,4148012200,7/30/23 16:26,1,7000,T_레어치즈 ,,루미 케이크,경기 파주시 가람로21번길 62-24,
e_e004649,2307300011,1,0,0,1,2,7073001335,써브앤롤,경기 파주시 미래로 537,경기 파주시 목동동 2-110,3012097,4148011700,7/30/23 16:00,1,5500,써브앤롤,,써브앤롤,경기 파주시 미래로 537,
e_e004649,2307300012,2,1,1,1,2,7666500491,CU,경기 파주시 심학산로 384,경기 파주시 동패동 1781,3206054,4148011300,7/30/23 17:01,1,8600,코카콜라제로P;칭따오캔;클라우드캔;친환경봉투판매용,,CU 운정 현대 제일 점,경기 파주시 심학산로 384,
e_e004649,2307300014,2,0,0,1,2,4634200540,GS25,경기 파주시 회동길 145,경기 파주시 문발동 524-3,4418895,4148011500,7/30/23 21:35,1,8100,페리오46cm치약;이지클리닉칫솔;포테토트러플;이지클리닉칫솔,,GS25 출판도시점,경기 파주시 회동길 145,
e_e004649,2307310004,1,0,0,0,2,,복많네해물칼국수,,,,,,1,28000,,4148011500,복 많네 해물칼국수 주차장,경기도 파주시,
e_e004649,2307310006,1,0,0,0,2,,버터킹빵공장,,,,,,1,12700,,4148012000,버터 킹 빵 공장 주차장,경기도 파주시,
e_e004649,2307310008,1,0,0,0,2,,뭉텅 등촌점,,,,,,1,50400,,1150010200,뭉텅 등촌점,서울 양천구 공항대로 530,
e_e004649,2307310009,1,0,0,1,2,1758602271,(주)피스피스,경기 파주시 회동길 445-2,경기 파주시 문발동 638-3,4418895,4148011500,7/31/23 14:11,1,11000,ICE아메리카노;ICE카페라떼,,피스 피스,경기 파주시 와석순환로192번길 14-46,
e_e004777,2307150002,1,0,0,1,2,2552600158,로비,경기 포천시 내촌면 금강로 2520-12,경기 포천시 내촌면 내리 150-8,3000121,4165032024,7/15/23 11:56,1,11000,,,로비,경기 포천시 내촌면 금강로 2368,
e_e004777,2307150002,1,0,0,2,2,2552600158,로비,경기 포천시 내촌면 금강로 2520-12,경기 포천시 내촌면 내리 150-8,3000121,4165032024,7/15/23 12:07,1,3500,,,로비,경기 포천시 내촌면 금강로 2368,
e_e004777,2307150002,1,0,0,3,2,2552600158,로비,경기 포천시 내촌면 금강로 2520-12,경기 포천시 내촌면 내리 150-8,3000121,4165032024,7/15/23 12:14,1,3500,,,로비,경기 포천시 내촌면 금강로 2368,
e_e004777,2307160001,1,0,0,1,2,2158801856,메콩,경기 가평군 청평면 북한강로 1983-2,경기 가평군 청평면 삼회리 208-5,3216053,4182032527,7/16/23 11:28,1,25000,말차쇼콜라;I-아메리카카노;I-얼그레이밀,,메콩,경기 가평군 청평면 북한강로 1983-2,
e_e004777,2307160001,1,0,0,2,2,2158801856,메콩,경기 가평군 청평면 북한강로 1983-2,경기 가평군 청평면 삼회리 208-5,3216053,4182032527,7/16/23 11:28,1,3000,발수건,,메콩,경기 가평군 청평면 북한강로 1983-2,
e_e004777,2307160002,1,0,0,1,2,1322448480,가마솥해장국,경기 가평군 설악면 음방아랫말길 23,경기 가평군 설악면 방일리 255-2,4448228,4182031033,7/16/23 13:36,1,25000,,,가마솥 해장국,충북 충주시 주덕읍 주덕4길 16,
e_e004820,2307300003,1,1,1,1,4,6053727794, 파스쿠찌,경기 파주시 회동길 145,경기 파주시 문발동 524-3,4418895,4148011500,7/30/23 10:22,1,16000,아이스 초콜릿 라떼;카푸치노;플레인 요거트 그라,,지혜의 숲 주차장,경기 파주시 회동길 145,
e_e004820,2307300004,2,0,0,1,4,2208715073,주식회사 파스텔세상 닥스키즈,서울 강남구 논현로 323,,3121022,1168010100,7/30/23 12:50,1,35500,닥스키즈 남아티셔츠,,롯데 프리미엄 아울렛 파주점,경기 파주시 문발로 284,
e_e004820,2307300005,1,0,0,1,4,1410415699,상해,경기 파주시 교하로863번길 54,,4418049,4148011500,7/30/23 13:56,1,38000,,,상해,경기 파주시 교하로863번길 54,
e_e004820,2307300006,1,1,1,0,4,,더티트렁크,지목로 114 1-2 층,,,,,1,23800,,4148011500,더티 트렁크,경기 파주시 지목로 114,
e_e004926,2307210002,1,0,0,1,3,4198802011,주식회사 사르르목장,경기 포천시 영중면 금화봉길 583-8,경기 포천시 영중면 거사리 303-7,4439087,4165036023,7/21/23 13:08,1,17500,,,사르르 목장,경기 포천시 영북면 산정호수로 130,
e_e004926,2307210005,1,0,0,1,3,2411201414,산정호수 빵명장,경기 포천시 영북면 산정호수로 826-25,,3213016,4165039023,7/21/23 16:26,1,6500,,,산정호수 빵명장,경기 포천시 영북면 산정호수로 826-25,
e_e004926,2307210006,1,0,0,1,3,2245000367,우둠지,경기 포천시 영북면 산정호수로 450-9,경기 포천시 영북면 산정리 461-7,3213016,4165039023,7/21/23 17:47,1,91000,,,우듬지,경기 포천시 영북면 산정호수로 450-9,
e_e004926,2307220001,1,0,0,1,3,2310164250,고모리691,경기 포천시 소흘읍 고모루성길 267,경기 포천시 소흘읍 고모리 691-1,4439033,4165025026,7/22/23 11:37,1,49000,,,고모리 691,경기 포천시 소흘읍 고모루성길 267,
e_e004932,2307080004,2,0,0,0,2,,이마트 구로점,188-26,,,,,1,52190,,1153010200,이마트 구로점,서울 구로구 디지털로32길 43,
e_e004932,2307080005,1,0,0,1,2,4591500676,늘솜두물머리핫도그,경기 양평군 양서면 두물머리길 103-8,경기 양평군 양서면 양수리 781,4451350,4183033021,2007-08-23 15:17,1,8000,,,두물머리,경기 양평군 양서면 두물머리길 103-8,
e_e004932,2307080006,1,0,0,1,2,1328211120,제단법인세미원,경기 양평군 양서면 양수로 93,경기 양평군 양서면 용담리 428-8,3217017,4183033022,2007-08-23 16:14,1,4000,,,세미원,경기 양평군 양서면 양수로 93,
e_e004932,2307080006,3,1,1,1,2,1328211120,(재)세미원,경기 양평군 양서면 양수로 93,,3217017,4183033022,2007-08-23 16:12,1,10000,입장권,,세미원,경기 양평군 양서면 양수로 93,
e_e004932,2307080007,1,0,0,1,2,1104884541,커피에반하다,경기 양평군 양평읍 양평시장길 20-2,경기 양평군 양평읍 양근리 409-8,4451924,4183025021,2007-08-23 17:47,1,3500,ICED_아샷추_MV,,양평 물 맑은 시장,경기 양평군 양평읍 양평시장길 20-2,
e_e004932,2307090003,1,0,0,1,2,2901701314,양평어무이해장국,경기 양평군 양평읍 남북로 58,,3217007,4183025032,2007-09-23 12:26,1,24000,해내탕 ,,어머니 맛 양평 해장국,경기 양평군 양평읍 남북로 58,
e_e005259,2307170003,1,0,0,1,2,1308606478,딘타이펑,서울 중구 명동7길 13,서울 중구 명동1가 59-1,4103159,1114012600,7/17/23 15:38,1,55500,샤오롱바오;새우샤오마이;라웨이황과;우육면;XO게살볶음밥,,명동거리,서울 중구 명동7길 13,
e_e005259,2307170004,1,0,0,1,2,1048126067,롯데쇼핑(주),서울 중구 남대문로 81,서울 중구 소공동 1,3101001,1114011100,7/17/23 16:15,1,5000,오설록 음료,,롯데백화점 본점,서울 중구 남대문로 81,
e_e005259,2307170004,2,1,1,1,2,1048126067,롯데쇼핑(주),서울 중구 남대문로 81,서울 중구 소공동 1,3101001,1114011100,7/17/23 16:10,1,21100,양파깡;삼다수;페리에레몬;오로나민C;치환경종이쇼핑백,,롯데백화점 본점,서울 중구 남대문로 81,
e_e005259,2307170005,1,0,0,1,2,7544400682,제이에이치 텍사스바,서울 중구 무교로 32,서울 중구 무교동 1,3005002,1114010100,7/17/23 23:10,1,56500,기네스;산토리;후라이드 치킨;청계SLOW IPA,,청계천,서울 중구 무교로 32,
e_e005259,2307180002,1,0,0,1,2,2198500014,(주)호텔롯데롯데월드,서울 송파구 올림픽로 240,서울 송파구 잠실동 40-1,3123023,1171010100,7/18/23 16:08,1,8000,,,잠실역 8호선,서울 송파구 올림픽로 305,
e_e005259,2307180003,1,0,0,1,2,2758102464,우불식당,서울 송파구 송파대로28길 27,서울 송파구 가락동 80,4169333,1171010700,7/18/23 17:07,1,26000,,,우부을 식당,서울 송파구 송파대로28길 27,
e_e005259,2307180005,3,0,0,1,2,1048102352,남산케이블카(매장),서울 중구 소파로 83,,3101005,1114012100,7/18/23 22:38,1,22000,탑승권 구입,,남산 서울타워,서울 중구 소파로 83,
e_e005259,2307190002,1,0,0,1,2,2198500014,(주)호텔롯데 롯데월드,서울 송파구 올림픽로 240,서울 송파구 잠실동 40-1,3123023,1171010100,7/19/23 16:39,1,9600,어.팩)시즌_제주바다아이스크림 ,,롯데월드 어드벤처,서울 송파구 올림픽로 240,
e_e005259,2307190003,1,3,3,1,2,2062396758,라이스앤파스타,서울 송파구 올림픽로 300,서울 송파구 신천동 29,3123023,1171010200,7/19/23 20:06,1,55000,라이스앤파스타,,서울스카이,서울 송파구 올림픽로 300,
e_e005285,2307210002,2,0,0,1,1,2118868802,주식회사 위대한상상,서울 서초구 서초대로38길 12,서울 서초구 서초동 1498-5,4163404,1165010800,7/21/23 10:59,1,7300,[NEW]SG불고기버거세트,,범계역 4호선,경기 안양시 동안구 동안로 지하 130,
e_e005285,2307210004,1,0,0,2,1,8856500147,안동본가국밥,경기 의정부시 신흥로232번길 5-8,경기 의정부시 의정부동 497,4343253,4115010100,7/21/23 13:42,1,10000,,,안동 본가 국밥 의정부역점,경기 의정부시 신흥로232번길 5-8,
e_e005285,2307210006,2,0,0,1,1,4071901196,마니스,경기 의정부시 민락로 248,경기 의정부시 민락동 855,3181013,4115010600,7/21/23 16:24,1,4000,,,의정부 미술 도서관,경기 의정부시 민락로 248,
e_e005285,2307210007,2,0,0,1,1,5185600599,CU,경기 의정부시 새롬안길 7,경기 의정부시 민락동 877,4858093,4115010600,7/21/23 18:09,1,3500,,,송산 사지,경기 의정부시 민락로 296,
e_e005285,2307210011,1,0,0,1,1,1278617324,주식회사오뎅식당,경기 의정부시 호국로1309번길 7,경기 의정부시 의정부동 220-58,4343460,4115010100,7/21/23 20:24,1,14000,,,후기숙 할머니 원조 어묵 식당 의정부 본점,경기 의정부시 호국로1309번길 7,
e_e005285,2307210012,2,1,1,1,1,7875600628,GS25,경기 의정부시 신흥로240번길 26,,4343255,4115010100,7/21/23 20:42,1,5700,,,No 25 호텔,경기도 의정부시,
e_e005285,2307220005,1,0,0,1,1,7526800436,명동진칼국수,경기 의정부시 신흥로240번길 21,경기 의정부시 의정부동 494-4,4343255,4115010100,7/22/23 12:25,1,10000,,,명동지는 칼국수,경기 의정부시 신흥로240번길 21,
e_e005285,2307220006,2,0,0,1,1,6340502669,구환회단팥빵,경기 의정부시 시민로 80,,3181060,4115010100,7/22/23 13:03,1,8800,,,카페 파스쿠찌,경기도 의정부시,
e_e005285,2307220006,1,1,1,1,1,1273954456,파스쿠찌,경기 의정부시 시민로 70,경기 의정부시 의정부동 493-3,3181060,4115010100,7/22/23 13:09,1,5300,P(L)콜드브루아메리카노,,카페 파스쿠찌,경기도 의정부시,
e_e005285,2307220007,2,0,0,1,1,8852701275,프룻해,경기 고양시 일산동구 일산로441번길 88-4,경기 고양시 일산동구 정발산동 1173-12,4379169,4128510300,7/22/23 15:04,1,14000,,,아르츠 마켓,경기도 의정부시,
e_e005285,2307220008,3,0,0,1,1,8248102515,(주)인터파크,서울 강남구 삼성로 512,,3122005,1168010500,7/22/23 15:06,1,5000,입장권,,의정부문화재단,경기 의정부시 의정로 1,
e_e005285,2307220010,2,0,0,1,1,5278800686,요기요,경기 성남시 분당구 판교역로 166,경기 성남시 분당구 백현동 532,3179025,4113511000,7/22/23 20:00,1,13950,,,몽 모텔,경기도 의정부시,
e_e005285,2307230001,2,0,0,1,1,7875600628,GS25,경기 의정부시 신흥로240번길 26,,4343255,4115010100,7/23/23 9:54,1,5280,,,서울창포원,서울 도봉구 마들로 916,
e_e005289,2307150002,6,3,3,0,2,,감성교복 롯데월드점,40-1 롯데월드 지하1층,,,,,1,40000,,1171010100,감성 교복 롯데월드점,서울 송파구 올림픽로 240,
e_e005289,2307150003,1,2,2,1,2,,GS25,서울 광진구 동일로34길 17,서울 광진구 군자동 351-6,4112204,1121510900,7/15/23 21:44,3,11400,,,나만의 온도,서울 광진구 동일로34길 17,
e_e005289,2307150004,1,0,0,1,2,2198500014,(주)호텔롯데롯데월드,서울 송파구 올림픽로 240,서울 송파구 잠실동 40-1,3123023,1171010100,7/15/23 17:36,1,23900,티엔루)짜장면&탕수육;셰프리)목살 스테이크박스,,롯데월드,서울 송파구 올림픽로 240,
e_e005289,2307150004,3,2,2,1,2,2198500014,(주)호텔롯데 롯데월드,서울 송파구 올림픽로 240,서울 송파구 잠실동 40-1,3123023,1171010100,7/15/23 13:59,1,33000,입장권,,롯데월드,서울 송파구 올림픽로 240,
